Resumen,Clave de incidencia,ID de la incidencia,Tipo de Incidencia,Estado,Clave del proyecto,Nombre del proyecto,Tipo de proyecto,Responsable del proyecto,ID del responsable del proyecto,Descripción del proyecto,Prioridad,Resolución,Persona asignada,ID de la persona asignada,Informador,ID del informador,Creador,ID del creador,Creada,Actualizada,Vista por Última Vez,Resuelta,Fecha de vencimiento,Votos,Descripción,Entorno,Interesados,ID de los interesados,Estimación original,Trabajo restante estimado,Tiempo Trabajado,Relación de trabajo,Σ Estimación original,Σ Trabajo restante estimado,Σ Tiempo empleado,Nivel de Seguridad,Adjunto,Campo personalizado (Issue color),Campo personalizado (Metas),Campo personalizado (Rank),Sprint,Campo personalizado (Start date),Campo personalizado (Story point estimate),Campo personalizado (Team),Campo personalizado (Vulnerability),Campo personalizado (development),Categoría de estado,Categoría de estado cambiada,Principal,Clave principal,Parent summary
"[Frontend] Diseñar el formulario con los campos de correo, contraseña y tipo de usuario. [1.5 hrs.]",TIC-140,12400,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,marcialuciamirandapinto,6340abec7f85f16777a2e7fc,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,13/mar/26 4:48 PM,13/mar/26 6:04 PM,,,,0,,,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,,,,,,,,,,,,0|i006rb:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 4:48 PM,12039,TIC-1,"Como usuario nuevo, quiero registrarme eligiendo entre Comprador o Promotor, para acceder a las funciones específicas de mi perfil."
[Frontend] Crear la pantalla de registro donde el usuario nuevo ingresará sus datos. [1.5 hrs.],TIC-139,12398,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,marcialuciamirandapinto,6340abec7f85f16777a2e7fc,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,13/mar/26 4:46 PM,13/mar/26 6:04 PM,,,,0,,,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,,,,,,,,,,,,0|i006r3:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 4:46 PM,12039,TIC-1,"Como usuario nuevo, quiero registrarme eligiendo entre Comprador o Promotor, para acceder a las funciones específicas de mi perfil."
[Backend] Enviar una respuesta de error si el correo ingresado ya pertenece a otro usuario. [2 hrs.],TIC-138,12396,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,ANGHELO ANIBAL PECHO ULLOA,712020:2383b5b8-5a36-4419-8a61-107afe09f846,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,13/mar/26 4:45 PM,15/mar/26 6:15 PM,,,,0,,,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,,,,,,,,,,,,0|i006qv:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 4:45 PM,12039,TIC-1,"Como usuario nuevo, quiero registrarme eligiendo entre Comprador o Promotor, para acceder a las funciones específicas de mi perfil."
[Backend] Enviar una respuesta confirmando que el usuario fue creado correctamente. [2.5 hrs.],TIC-137,12394,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,ANGHELO ANIBAL PECHO ULLOA,712020:2383b5b8-5a36-4419-8a61-107afe09f846,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,13/mar/26 4:45 PM,13/mar/26 6:03 PM,,,,0,,,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,,,,,,,,,,,,0|i006qn:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 4:45 PM,12039,TIC-1,"Como usuario nuevo, quiero registrarme eligiendo entre Comprador o Promotor, para acceder a las funciones específicas de mi perfil."
[Backend] Guardar la contraseña de forma segura para que nadie pueda leerla directamente en el sistema. [2 hrs.],TIC-136,12392,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,ANGHELO ANIBAL PECHO ULLOA,712020:2383b5b8-5a36-4419-8a61-107afe09f846,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,13/mar/26 4:44 PM,13/mar/26 6:03 PM,,,,0,,,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,,,,,,,,,,,,0|i006qf:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 4:44 PM,12039,TIC-1,"Como usuario nuevo, quiero registrarme eligiendo entre Comprador o Promotor, para acceder a las funciones específicas de mi perfil."
"[Backend] Crear el servicio que recibe el correo, contraseña y tipo de usuario para registrarlos. [2.5 hrs.]",TIC-135,12390,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,13/mar/26 4:44 PM,13/mar/26 6:03 PM,,,,0,,,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,,,,,,,,,,,,0|i006q7:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 4:44 PM,12039,TIC-1,"Como usuario nuevo, quiero registrarme eligiendo entre Comprador o Promotor, para acceder a las funciones específicas de mi perfil."
[Backend] Crear el traductor de datos que convierte la información recibida en algo que el sistema entiende. [2.5 hrs.],TIC-134,12388,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,13/mar/26 4:43 PM,13/mar/26 6:03 PM,,,,0,,,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,,,,,,,,,,,,0|i006pz:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 4:43 PM,12039,TIC-1,"Como usuario nuevo, quiero registrarme eligiendo entre Comprador o Promotor, para acceder a las funciones específicas de mi perfil."
"[Backend] Comprobar que el correo tenga un formato válido, como por ejemplo usuario@correo.com. [3 hrs.]",TIC-133,12386,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,13/mar/26 4:43 PM,13/mar/26 6:02 PM,,,,0,,,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,,,,,,,,,,,,0|i006pr:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 4:43 PM,12039,TIC-1,"Como usuario nuevo, quiero registrarme eligiendo entre Comprador o Promotor, para acceder a las funciones específicas de mi perfil."
"PA: Verificar que, si se intenta guardar una contraseña, el sistema aplique una ""sal"" (un código extra de seguridad aleatorio) para que dos usuarios con la misma clave tengan códigos de guardado diferentes.",TIC-132,12352,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,Alex Quino Miranda,712020:bd06a512-383a-48c7-a1ac-5db51ebd53c9,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:24 AM,13/mar/26 12:45 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006pj:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:24 AM,12069,TIC-31,"Como usuario, quiero que mi contraseña esté cifrada, para que nadie (ni siquiera los administradores) pueda verla en texto plano."
"PA: Verificar que el usuario pueda iniciar sesión correctamente ingresando su contraseña normal, confirmando que el sistema reconoce el código cifrado.",TIC-131,12350,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,marcialuciamirandapinto,6340abec7f85f16777a2e7fc,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:24 AM,13/mar/26 12:44 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006pb:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:24 AM,12069,TIC-31,"Como usuario, quiero que mi contraseña esté cifrada, para que nadie (ni siquiera los administradores) pueda verla en texto plano."
"PA: Verificar que, si un administrador accede a la lista de usuarios, no exista ninguna forma visual o técnica de leer la contraseña original.",TIC-130,12348,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,marcialuciamirandapinto,6340abec7f85f16777a2e7fc,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:24 AM,13/mar/26 12:40 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006p3:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:24 AM,12069,TIC-31,"Como usuario, quiero que mi contraseña esté cifrada, para que nadie (ni siquiera los administradores) pueda verla en texto plano."
"PA: Verificar que, al revisar el lugar donde se guarda la información (base de datos), la columna de contraseñas muestre una cadena de caracteres aleatorios y no la palabra real escrita por el usuario.",TIC-129,12346,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:24 AM,13/mar/26 12:39 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006ov:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:24 AM,12069,TIC-31,"Como usuario, quiero que mi contraseña esté cifrada, para que nadie (ni siquiera los administradores) pueda verla en texto plano."
Backend: Asegurar que los espacios de almacenamiento (columnas) tengan el tamaño y formato necesario para guardar estos códigos de seguridad extensos. [2h],TIC-128,12344,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:24 AM,13/mar/26 12:38 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006on:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:24 AM,12069,TIC-31,"Como usuario, quiero que mi contraseña esté cifrada, para que nadie (ni siquiera los administradores) pueda verla en texto plano."
Backend: Ajustar el proceso de inicio de sesión para que el sistema compare el código guardado con la clave ingresada por el usuario sin necesidad de conocer la clave real. [4h],TIC-127,12342,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,ANGHELO ANIBAL PECHO ULLOA,712020:2383b5b8-5a36-4419-8a61-107afe09f846,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:23 AM,13/mar/26 12:38 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006of:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:23 AM,12069,TIC-31,"Como usuario, quiero que mi contraseña esté cifrada, para que nadie (ni siquiera los administradores) pueda verla en texto plano."
Backend: Modificar el proceso de registro para que la contraseña original sea convertida al código de seguridad antes de ser almacenada en el sistema. [3h],TIC-126,12340,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:23 AM,13/mar/26 12:38 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006o7:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:23 AM,12069,TIC-31,"Como usuario, quiero que mi contraseña esté cifrada, para que nadie (ni siquiera los administradores) pueda verla en texto plano."
Backend: Seleccionar y configurar la herramienta de protección que transforma las contraseñas en códigos indescifrables antes de guardarlas. [4h],TIC-125,12338,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:23 AM,13/mar/26 12:37 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006nz:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:23 AM,12069,TIC-31,"Como usuario, quiero que mi contraseña esté cifrada, para que nadie (ni siquiera los administradores) pueda verla en texto plano."
"PA: Verificar que los botones de acción crítica (como ""Eliminar"" o ""Editar configuración"") soliciten una confirmación adicional para evitar errores accidentales.",TIC-124,12336,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,Alex Quino Miranda,712020:bd06a512-383a-48c7-a1ac-5db51ebd53c9,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:19 AM,13/mar/26 12:54 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006nr:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:19 AM,12043,TIC-5,"Como Administrador, quiero acceder únicamente a módulos de gestión, para mantener la integridad y seguridad de la configuración global."
PA: Verificar que cualquier cambio realizado en la configuración global quede registrado con el nombre del Administrador que lo ejecutó.,TIC-123,12334,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:18 AM,13/mar/26 12:54 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006nj:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:18 AM,12043,TIC-5,"Como Administrador, quiero acceder únicamente a módulos de gestión, para mantener la integridad y seguridad de la configuración global."
"PA: Verificar que, si el Administrador intenta ingresar a la ruta de un Promotor (escribiendo la dirección en el navegador), el sistema lo redirija automáticamente a su panel de control.",TIC-122,12332,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,ariana.kremsberger,712020:88af615b-9f5b-48fc-94b6-cafa03ddbcc2,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:18 AM,13/mar/26 12:53 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006nb:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:18 AM,12043,TIC-5,"Como Administrador, quiero acceder únicamente a módulos de gestión, para mantener la integridad y seguridad de la configuración global."
"PA: Verificar que, al iniciar sesión, el Administrador solo visualice opciones como ""Gestión de Usuarios"", ""Configuración Global"" o ""Reportes"", y no vea opciones de ""Comprar entradas"".",TIC-121,12330,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,ANGHELO ANIBAL PECHO ULLOA,712020:2383b5b8-5a36-4419-8a61-107afe09f846,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:18 AM,13/mar/26 12:53 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006n3:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:18 AM,12043,TIC-5,"Como Administrador, quiero acceder únicamente a módulos de gestión, para mantener la integridad y seguridad de la configuración global."
"Backend: Sincronizar la sesión con los permisos de gestión, garantizar que cada vez que el administrador realice una acción, el sistema verifique en tiempo real que tiene el permiso activo antes de procesar el cambio. [3h]",TIC-120,12328,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:13 AM,13/mar/26 12:52 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006mv:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:13 AM,12043,TIC-5,"Como Administrador, quiero acceder únicamente a módulos de gestión, para mantener la integridad y seguridad de la configuración global."
"Frontend: Habilitar la vista de módulos de control, configurar la pantalla principal del administrador para que muestre resúmenes de la actividad global de la plataforma de forma segura. [4h]",TIC-119,12326,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,marcialuciamirandapinto,6340abec7f85f16777a2e7fc,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:13 AM,13/mar/26 12:50 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006mn:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:13 AM,12043,TIC-5,"Como Administrador, quiero acceder únicamente a módulos de gestión, para mantener la integridad y seguridad de la configuración global."
"Backend: Establecer bloqueos de seguridad en rutas no administrativas, asegurar que, si un administrador intenta entrar manualmente a enlaces de ""Comprador"" o ""Promotor"", el sistema le impida el paso para proteger la integridad de los datos. [4h]",TIC-118,12324,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:13 AM,13/mar/26 12:49 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006mf:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:13 AM,12043,TIC-5,"Como Administrador, quiero acceder únicamente a módulos de gestión, para mantener la integridad y seguridad de la configuración global."
"Frontend: Configurar el menú de navegación exclusivo, crear la barra lateral o menú superior que contenga únicamente los enlaces a herramientas de gestión global (usuarios, reportes, configuraciones). [3h]",TIC-117,12322,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,marcialuciamirandapinto,6340abec7f85f16777a2e7fc,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:12 AM,13/mar/26 12:49 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006m7:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:12 AM,12043,TIC-5,"Como Administrador, quiero acceder únicamente a módulos de gestión, para mantener la integridad y seguridad de la configuración global."
PA: Verificar que la sesión se cierre automáticamente tras un periodo de inactividad para mantener la seguridad de la plataforma.,TIC-116,12320,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,Alex Quino Miranda,712020:bd06a512-383a-48c7-a1ac-5db51ebd53c9,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:08 AM,13/mar/26 1:01 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006lz:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:08 AM,12042,TIC-4,"Como Administrador, quiero iniciar sesión con mis credenciales asignadas, para realizar tareas de control en la plataforma."
"PA: Verificar que el administrador sea redirigido a una URL específica de gestión (por ejemplo, /admin/dashboard) inmediatamente después de validar sus datos.",TIC-115,12318,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,Alex Quino Miranda,712020:bd06a512-383a-48c7-a1ac-5db51ebd53c9,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:08 AM,13/mar/26 1:00 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006lr:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:08 AM,12042,TIC-4,"Como Administrador, quiero iniciar sesión con mis credenciales asignadas, para realizar tareas de control en la plataforma."
PA: Verificar que el sistema bloquee el acceso tras un número determinado de intentos fallidos para proteger las tareas de control.,TIC-114,12316,Subtarea,Tareas por hacer,TIC,TicketProject,software,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,Medium,,ANGHELO ANIBAL PECHO ULLOA,712020:2383b5b8-5a36-4419-8a61-107afe09f846,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,13/mar/26 12:08 AM,13/mar/26 1:00 AM,,,,0,,,Gustavo Walter Quisbert Chana,712020:669e7ee9-dd20-4b40-90b8-1bef8799dfaa,,,,,,,,,,,,0|i006lj:,Tablero Sprint 1,,,,,,Por hacer,13/mar/26 12:08 AM,12042,TIC-4,"Como Administrador, quiero iniciar sesión con mis credenciales asignadas, para realizar tareas de control en la plataforma."
